,cluster,info
15,4,A0A1R3G1P5|T-complex_protein_1_subunit_gamma|OS=Corchorus_capsularis_(Jute)
16,4,A0A0E0LCB7|T-complex_protein_1_subunit_gamma|OS=Oryza_punctata_(Red_rice)
17,4,W1PG16|T-complex_protein_1_subunit_gamma|OS=Amborella_trichopoda
18,4,A0A061DL21|T-complex_protein_1_subunit_gamma|OS=Theobroma_cacao_(Cacao)_(Cocoa)
19,4,A0A2C9WLZ1|T-complex_protein_1_subunit_gamma|OS=Manihot_esculenta_(Cassava)_(Jatropha_manihot)
20,4,A0A1J6IAT6|T-complex_protein_1_subunit_gamma|OS=Nicotiana_attenuata_(Coyote_tobacco)
21,4,A0A251SQM5|T-complex_protein_1_subunit_gamma|OS=Helianthus_annuus_(Common_sunflower)
22,4,D7TB48|T-complex_protein_1_subunit_gamma|OS=Vitis_vinifera_(Grape)
23,4,A0A0L9T825|T-complex_protein_1_subunit_gamma|OS=Phaseolus_angularis_(Azuki_bean)_(Vigna_angularis)
24,4,A0A1D6JSN1|T-complex_protein_1_subunit_gamma|OS=Zea_mays_(Maize)
25,4,G7IPS8|T-complex_protein_1_subunit_gamma|OS=Medicago_truncatula_(Barrel_medic)_(Medicago_tribuloides)
26,4,A0A2S3HIV1|T-complex_protein_1_subunit_gamma|OS=Panicum_hallii
27,4,C5WTN6|T-complex_protein_1_subunit_gamma|OS=Sorghum_bicolor_(Sorghum)_(Sorghum_vulgare)
28,4,C0PL01|T-complex_protein_1_subunit_gamma|OS=Zea_mays_(Maize)
29,4,A0A0D3B9W7|T-complex_protein_1_subunit_gamma|OS=Brassica_oleracea_var._oleracea
30,4,B9INY9|T-complex_protein_1_subunit_gamma|OS=Populus_trichocarpa_(Western_balsam_poplar)_(Populus_balsamifera_subsp._trichocarpa)
31,4,B9H416|T-complex_protein_1_subunit_gamma|OS=Populus_trichocarpa_(Western_balsam_poplar)_(Populus_balsamifera_subsp._trichocarpa)
32,4,I1NIE7|T-complex_protein_1_subunit_gamma|OS=Glycine_max_(Soybean)_(Glycine_hispida)
33,4,I1GYA4|T-complex_protein_1_subunit_gamma|OS=Brachypodium_distachyon_(Purple_false_brome)_(Trachynia_distachya)
34,4,M4CAE5|T-complex_protein_1_subunit_gamma|OS=Brassica_rapa_subsp._pekinensis_(Chinese_cabbage)_(Brassica_pekinensis)
35,4,A0A0D3AFD9|T-complex_protein_1_subunit_gamma|OS=Brassica_oleracea_var._oleracea
36,4,A0A1J7ISC1|T-complex_protein_1_subunit_gamma|OS=Lupinus_angustifolius_(Narrow-leaved_blue_lupine)
37,4,A0A2T7DXV0|T-complex_protein_1_subunit_gamma|OS=Panicum_hallii_var._hallii
38,4,D7M4R7|T-complex_protein_1_subunit_gamma|OS=Arabidopsis_lyrata_subsp._lyrata_(Lyre-leaved_rock-cress)
39,4,A0A0D2T6M4|T-complex_protein_1_subunit_gamma|OS=Gossypium_raimondii_(New_World_cotton)
40,4,Q84WV1|T-complex_protein_1_subunit_gamma|OS=Arabidopsis_thaliana_(Mouse-ear_cress)
41,4,M0T9H7|T-complex_protein_1_subunit_gamma|OS=Musa_acuminata_subsp._malaccensis_(Wild_banana)_(Musa_malaccensis)
42,4,A0A1J7HGR3|T-complex_protein_1_subunit_gamma|OS=Lupinus_angustifolius_(Narrow-leaved_blue_lupine)
43,4,I1L3P6|T-complex_protein_1_subunit_gamma|OS=Glycine_max_(Soybean)_(Glycine_hispida)
44,4,I1NYZ4|T-complex_protein_1_subunit_gamma|OS=Oryza_glaberrima_(African_rice)
45,4,D7SHT5|T-complex_protein_1_subunit_gamma|OS=Vitis_vinifera_(Grape)
46,4,V7C514|T-complex_protein_1_subunit_gamma|OS=Phaseolus_vulgaris_(Kidney_bean)_(French_bean)
47,4,I1MQD0|T-complex_protein_1_subunit_gamma|OS=Glycine_max_(Soybean)_(Glycine_hispida)
48,4,A0A0E0JXY9|T-complex_protein_1_subunit_gamma|OS=Oryza_punctata_(Red_rice)
49,4,M4FGL4|T-complex_protein_1_subunit_gamma|OS=Brassica_rapa_subsp._pekinensis_(Chinese_cabbage)_(Brassica_pekinensis)
50,4,A0A0D9VE90|T-complex_protein_1_subunit_gamma|OS=Leersia_perrieri
51,4,A0A314L5Y0|T-complex_protein_1_subunit_gamma|OS=Nicotiana_attenuata_(Coyote_tobacco)
52,4,J3LBB9|T-complex_protein_1_subunit_gamma|OS=Oryza_brachyantha
53,4,Q6K3R8|T-complex_protein_1_subunit_gamma|OS=Oryza_sativa_subsp._japonica_(Rice)
54,4,A0A0E0NCD8|T-complex_protein_1_subunit_gamma|OS=Oryza_rufipogon_(Brownbeard_rice)_(Asian_wild_rice)
55,4,A0A0E0G4A2|T-complex_protein_1_subunit_gamma|OS=Oryza_nivara_(Indian_wild_rice)_(Oryza_sativa_f._spontanea)
56,4,A0A161X916|T-complex_protein_1_subunit_gamma|OS=Daucus_carota_subsp._sativus_(Carrot)
57,4,A0A0D9YPV5|T-complex_protein_1_subunit_gamma|OS=Oryza_glumipatula
58,4,A0A078FWM7|T-complex_protein_1_subunit_gamma|OS=Brassica_napus_(Rape)
59,4,M0SWY3|T-complex_protein_1_subunit_gamma|OS=Musa_acuminata_subsp._malaccensis_(Wild_banana)_(Musa_malaccensis)
60,4,A0A251PKI2|T-complex_protein_1_subunit_gamma|OS=Prunus_persica_(Peach)_(Amygdalus_persica)
61,4,A0A078IGE0|T-complex_protein_1_subunit_gamma|OS=Brassica_napus_(Rape)
62,4,V7BEB2|T-complex_protein_1_subunit_gamma|OS=Phaseolus_vulgaris_(Kidney_bean)_(French_bean)
63,4,A0A0A0LW04|T-complex_protein_1_subunit_gamma|OS=Cucumis_sativus_(Cucumber)
64,4,A0A2R6QGP9|T-complex_protein_1_subunit_gamma|OS=Actinidia_chinensis_var._chinensis_(Chinese_soft-hair_kiwi)
65,4,A0A0L9TYN7|T-complex_protein_1_subunit_gamma|OS=Phaseolus_angularis_(Azuki_bean)_(Vigna_angularis)
0,5,D2REC4|Thermosome|OS=Archaeoglobus_profundus_(strain_DSM_5631_/_JCM_9629_/_NBRC_100127_/_Av18)
1,5,A0A0E3L7E8|Heat_shock_protein_60_family_chaperone_GroEL|OS=Methanosarcina_sp._MTP4
2,5,Q8TUI1|Hsp60|OS=Methanosarcina_acetivorans_(strain_ATCC_35395_/_DSM_2834_/_JCM_12185_/_C2A)
3,5,A0A0E3PI84|Heat_shock_protein_60_family_chaperone_GroEL|OS=Methanosarcina_siciliae_HI350
4,5,A0A0E3LEG6|Heat_shock_protein_60_family_chaperone_GroEL|OS=Methanosarcina_siciliae_C2J
5,5,A0A0E3L9Q6|Heat_shock_protein_60_family_chaperone_GroEL|OS=Methanosarcina_siciliae_T4/M
6,5,A7I526|Thermosome|OS=Methanoregula_boonei_(strain_DSM_21154_/_JCM_14090_/_6A8)
7,5,A6UVS9|Thermosome|OS=Methanococcus_aeolicus_(strain_ATCC_BAA-1280_/_DSM_17508_/_OCM_812_/_Nankai-3)
8,5,"B5IAW1|Thermosome,_multiple_subunit_protein,_archaeal_subfamily|OS=Aciduliprofundum_boonei_(strain_DSM_19572_/_T469)"
9,5,B5ICL6|Thermosome|OS=Aciduliprofundum_boonei_(strain_DSM_19572_/_T469)
10,5,K0IDZ4|Archaeal_thermosome|OS=Nitrososphaera_gargensis_(strain_Ga9.2)
11,5,V6AVP9|Thermosome_subunit|OS=Candidatus_Nitrosotenuis_uzonensis
12,5,A0A060HVX6|Archaeal_thermosome|OS=Nitrososphaera_viennensis_EN76
13,5,"A0A0A7GE68|Thermosome,_subunit_beta|OS=Geoglobus_acetivorans"
14,5,"V4JVH3|Thermosome,_archaeal|OS=uncultured_Acidilobus_sp._CIS"
15,5,A0A075MWY1|Thermosome_subunit|OS=Candidatus_Nitrososphaera_evergladensis_SR1
16,5,"V4JM08|Thermosome,_archaeal|OS=uncultured_Acidilobus_sp._OSP8"
17,5,"V4KCH7|Thermosome,_archaeal|OS=uncultured_Acidilobus_sp._JCHS"
18,5,A0A081S7A6|Thermosome_subunit_alpha_protein|OS=Marine_Group_I_thaumarchaeote_SCGC_AAA799-E16
19,5,A0A081RMZ3|Thermosome_subunit_alpha_protein|OS=Marine_Group_I_thaumarchaeote_SCGC_AAA799-N04
20,5,A0A087RLL8|Thermosome_subunit_alpha_protein|OS=Marine_Group_I_thaumarchaeote_SCGC_AAA799-D11
21,5,A0A075MVH4|Thermosome_subunit|OS=Candidatus_Nitrososphaera_evergladensis_SR1
22,5,M7TTA8|Thermosome_subunit|OS=Thaumarchaeota_archaeon_SCGC_AB-539-E09
23,5,A0A060HJE7|Archaeal_thermosome|OS=Nitrososphaera_viennensis_EN76
24,5,F3KLZ2|Thermosome|OS=Candidatus_Nitrosarchaeum_limnium_SFB1
25,5,"V4LX44|Thermosome,_archaeal|OS=uncultured_Acidilobus_sp._MG"
26,5,M7T9L4|Thermosome_subunit|OS=Thaumarchaeota_archaeon_SCGC_AB-539-E09
27,5,"S2E6B6|Thermosome,_subunit|OS=Candidatus_Nitrosarchaeum_limnium_BG20"
28,5,A0A0P8Y1I0|Thermosome_subunit|OS=Nitrosopumilus_sp._PRT-SC01
29,5,A0A0C5BT70|Thermosome_subunit_alpha|OS=Nitrosopumilus_piranensis
30,5,"I3D4V1|Thermosome,_subunit|OS=Candidatus_Nitrosopumilus_salaria_BD31"
31,5,F9CUK7|Thermosome|OS=Nitrosarchaeum_koreense_MY1
32,5,K0IEG7|Archaeal_thermosome|OS=Nitrososphaera_gargensis_(strain_Ga9.2)
33,5,A9A3Y8|Thermosome|OS=Nitrosopumilus_maritimus_(strain_SCM1)
34,5,F4BUI2|Thermosome_subunit_alpha|OS=Methanothrix_soehngenii_(strain_ATCC_5969_/_DSM_3671_/_JCM_10134_/_NBRC_103675_/_OCM_69_/_GP-6)_(Methanosaeta_concilii)
35,5,A0A0D5C0C0|Thermosome_subunit_alpha|OS=Nitrosopumilus_adriaticus
36,5,Q6L132|Thermosome_subunit|OS=Picrophilus_torridus_(strain_ATCC_700027_/_DSM_9790_/_JCM_10055_/_NBRC_100828)
37,5,A0A654M4F8|60_kDa_chaperonin|OS=Candidatus_Nitrosocosmicus_oleophilus
38,5,P48424|Thermosome_subunit_alpha;_AltName:_Full=Chaperonin_subunit_alpha;_AltName:_Full=Thermosome_subunit_1|OS=Thermoplasma_acidophilum_(strain_ATCC_25905_/_DSM_1728_/_JCM_9062_/_NBRC_15155_/_AMRC-C165)
39,5,D9Q083|Thermosome_subunit_beta|OS=Acidilobus_saccharovorans_(strain_DSM_16705_/_JCM_18335_/_VKM_B-2471_/_345-15)
40,5,F0TAP9|Thermosome|OS=Methanobacterium_lacus_(strain_AL-21)
41,5,A0A1D2QUF8|Thermosome_subunit|OS=Candidatus_Altiarchaeales_archaeon_WOR_SM1_SCG
42,5,Q979K9|Archaeal_chaperonin_[group_II]|OS=Thermoplasma_volcanium_(strain_ATCC_51530_/_DSM_4299_/_JCM_9571_/_NBRC_15438_/_GSS1)
43,5,A0A654M459|60_kDa_chaperonin_1|OS=Candidatus_Nitrosocosmicus_oleophilus
44,5,L0HAM2|Thermosome_subunit|OS=Methanoregula_formicica_(strain_DSM_22288_/_NBRC_105244_/_SMSP)
45,5,A0A060HLU1|Archaeal_thermosome|OS=Nitrososphaera_viennensis_EN76
46,5,K0BE26|Thermosome|OS=Candidatus_Nitrosopumilus_sediminis
47,5,A0A133V8X3|Thermosome_subunit|OS=candidate_division_MSBL1_archaeon_SCGC-AAA261D19
48,5,F2UCS5|T-complex_protein_1_subunit_eta|OS=Salpingoeca_rosetta_(strain_ATCC_50818_/_BSB-021)
49,5,M2X0E5|T-complex_protein_1_subunit_eta|OS=Galdieria_sulphuraria_(Red_alga)
50,5,A0A2P6N3N8|T-complex_protein_1_subunit_gamma|OS=Planoprotostelium_fungivorum
51,5,A9UQ56|T-complex_protein_1_subunit_eta|OS=Monosiga_brevicollis_(Choanoflagellate)
52,5,W1PUP3|Uncharacterized_protein|OS=Amborella_trichopoda
53,5,A0A075MNQ2|Thermosome_subunit|OS=Candidatus_Nitrososphaera_evergladensis_SR1
54,5,K0IF78|Archaeal_thermosome|OS=Nitrososphaera_gargensis_(strain_Ga9.2)
55,5,K0INR0|Archaeal_thermosome|OS=Nitrososphaera_gargensis_(strain_Ga9.2)
56,5,A0RYP4|Chaperonin_GroEL_(HSP60_family)|OS=Cenarchaeum_symbiosum_(strain_A)
57,5,A0A075MUV1|Thermosome_subunit|OS=Candidatus_Nitrososphaera_evergladensis_SR1
58,5,A0A0A7V215|Thermosome_subunit|OS=Candidatus_Nitrosopelagicus_brevis
59,5,H8I4F0|Archaeal_thermosome|OS=Methanocella_conradii_(strain_DSM_24694_/_JCM_17849_/_CGMCC_1.5162_/_HZ254)
60,5,A0A0Q1B5X4|Thermosome_subunit|OS=Acidiplasma_cupricumulans
61,5,A0A0Q0RNY0|Thermosome_subunit|OS=Acidiplasma_aeolicum
62,5,A0A0D8DNJ4|Thermosome_subunit|OS=Acidiplasma_sp._MBA-1
63,5,A0A133U957|Thermosome_subunit|OS=candidate_division_MSBL1_archaeon_SCGC-AAA259D14
64,5,A0A133VQF1|Thermosome_subunit|OS=candidate_division_MSBL1_archaeon_SCGC-AAA382M17
65,5,A0A101XHB2|Thermosome_subunit|OS=Thermocladium_sp._ECH_B
66,5,A0RZ38|Chaperonin_GroEL_(HSP60_family)|OS=Cenarchaeum_symbiosum_(strain_A)
67,5,M2XCQ7|T-complex_protein_1_subunit_gamma|OS=Galdieria_sulphuraria_(Red_alga)
68,5,K0IHU2|Archaeal_thermosome|OS=Nitrososphaera_gargensis_(strain_Ga9.2)
69,5,A0A0W7TIZ9|Thermosome_subunit|OS=Candidatus_Methanomethylophilus_sp._1R26
70,5,A0A117SQD1|Thermosome_subunit|OS=Caldivirga_sp._MG_3
71,5,A8II42|T-complex_protein_1_subunit_gamma|OS=Chlamydomonas_reinhardtii_(Chlamydomonas_smithii)
72,5,A8M9K0|Thermosome|OS=Caldivirga_maquilingensis_(strain_ATCC_700844_/_DSM_13496_/_JCM_10307_/_IC-167)
73,5,D5E981|Thermosome_subunit|OS=Methanohalophilus_mahii_(strain_ATCC_35705_/_DSM_5219_/_SLP)
74,5,J2ZGI8|Thermosome_subunit|OS=Halogranum_salarium_B-1
75,5,A0A0G4IM02|T-complex_protein_1_subunit_gamma|OS=Plasmodiophora_brassicae_(Clubroot_disease)
76,5,A0A133UCT1|Thermosome_subunit|OS=candidate_division_MSBL1_archaeon_SCGC-AAA259D18
77,5,D8LU47|T-complex_protein_1_subunit_gamma|OS=Ectocarpus_siliculosus_(Brown_alga)_(Conferva_siliculosa)
78,5,A0B749|Thermosome_subunit|OS=Methanothrix_thermoacetophila_(strain_DSM_6194_/_JCM_14653_/_NBRC_101360_/_PT)_(Methanosaeta_thermophila)
79,5,E1QV39|Thermosome|OS=Vulcanisaeta_distributa_(strain_DSM_14429_/_JCM_11212_/_NBRC_100878_/_IC-017)
80,5,A0A2P6N9U7|T-complex_protein_1_subunit_eta|OS=Planoprotostelium_fungivorum
81,5,A0A133UGM3|Thermosome_subunit|OS=candidate_division_MSBL1_archaeon_SCGC-AAA259E22
82,5,J9I8Z4|T-complex_protein_1_subunit_eta|OS=Oxytricha_trifallax
83,5,A0A161XEM4|Thermosome_subunit|OS=Haladaptatus_sp._R4
84,5,A0A0D2VMQ9|T-complex_protein_1_subunit_delta|OS=Capsaspora_owczarzaki_(strain_ATCC_30864)
85,5,A0A2K3E6E9|T-complex_protein_1_subunit_eta|OS=Chlamydomonas_reinhardtii_(Chlamydomonas_smithii)
86,5,E7QY06|Thermosome_subunit_1|OS=Haladaptatus_paucihalophilus_DX253
87,5,H2C8E9|Thermosome_subunit|OS=Metallosphaera_yellowstonensis_MK1
88,5,D8SQL1|T-complex_protein_1_subunit_gamma|OS=Selaginella_moellendorffii_(Spikemoss)
89,5,A0A0P7GN12|Heat_shock_protein_CCT1|OS=Halolamina_pelagica
90,5,A0A1D2QAZ6|Thermosome_subunit|OS=Haladaptatus_sp._W1
91,5,A0A0D2WH88|T-complex_protein_1_subunit_alpha|OS=Capsaspora_owczarzaki_(strain_ATCC_30864)
92,5,F4G0K6|Thermosome|OS=Metallosphaera_cuprina_(strain_Ar-4)
93,5,A0A101XMX9|Thermosome_subunit|OS=Vulcanisaeta_sp._CIS_19
94,5,A0A101XB75|Thermosome_subunit|OS=Vulcanisaeta_sp._MG_3
95,5,A0A133UL54|Thermosome_subunit|OS=candidate_division_MSBL1_archaeon_SCGC-AAA259I07
96,5,D8RT66|T-complex_protein_1_subunit_gamma|OS=Selaginella_moellendorffii_(Spikemoss)
97,5,A0A088E5W0|Thermosome_subunit|OS=Metallosphaera_sedula
98,5,A4YHG3|Thermosome_subunit|OS=Metallosphaera_sedula_(strain_ATCC_51363_/_DSM_5348_/_JCM_9185_/_NBRC_15509_/_TH2)
99,5,W2GRE9|T-complex_protein_1_subunit_gamma|OS=Phytophthora_parasitica_(Potato_buckeye_rot_agent)
100,5,A0B7N0|Thermosome_subunit|OS=Methanothrix_thermoacetophila_(strain_DSM_6194_/_JCM_14653_/_NBRC_101360_/_PT)_(Methanosaeta_thermophila)
101,5,A0A656YX23|Thermosome_subunit|OS=candidate_division_MSBL1_archaeon_SCGC-AAA259J03
102,5,A0A1J4MWR5|T-complex_protein_1_subunit_eta|OS=Cryptosporidium_andersoni
103,5,C5LLS4|T-complex_protein_1_subunit_eta|OS=Perkinsus_marinus_(strain_ATCC_50983_/_TXsc)
104,5,K0RDU0|T-complex_protein_1_subunit_gamma|OS=Thalassiosira_oceanica_(Marine_diatom)
105,5,A0A031LP99|Thermosome_subunit|OS=Candidatus_Acidianus_copahuensis
106,5,A0A0X8UYZ7|Thermosome_subunit|OS=methanogenic_archaeon_ISO4-H5
107,5,B8BRD0|T-complex_protein_1_subunit_gamma|OS=Thalassiosira_pseudonana_(Marine_diatom)_(Cyclotella_nana)
108,5,A0A075MM95|Thermosome_subunit|OS=Candidatus_Nitrososphaera_evergladensis_SR1
109,5,L1JD64|T-complex_protein_1_subunit_gamma|OS=Guillardia_theta_(strain_CCMP2712)_(Cryptophyte)
110,5,A0A0Q4BCK0|Thermosome_subunit|OS=Methanomassiliicoccales_archaeon_RumEn_M2
111,5,A0A133VFE1|Thermosome_subunit|OS=candidate_division_MSBL1_archaeon_SCGC-AAA382A03
112,5,A4S712|T-complex_protein_1_subunit_eta|OS=Ostreococcus_lucimarinus_(strain_CCE9901)
113,5,A0A133UAP7|Thermosome_subunit|OS=candidate_division_MSBL1_archaeon_SCGC-AAA259A05
114,5,W2L5S1|T-complex_protein_1_subunit_gamma|OS=Phytophthora_parasitica_(Potato_buckeye_rot_agent)
115,5,B6AC79|T-complex_protein_1_subunit_eta|OS=Cryptosporidium_muris_(strain_RN66)
116,5,A0A162FKU5|60_kDa_chaperonin|OS=Methanobrevibacter_curvatus
117,5,K0IKK1|Archaeal_thermosome|OS=Nitrososphaera_gargensis_(strain_Ga9.2)
118,5,A0A2R5G3Y2|T-complex_protein_1_subunit_epsilon|OS=Hondaea_fermentalgiana
119,5,D7G400|T-complex_protein_1_subunit_eta|OS=Ectocarpus_siliculosus_(Brown_alga)_(Conferva_siliculosa)
120,5,D8M9L1|T-complex_protein_1_subunit_gamma|OS=Blastocystis_hominis
121,5,Q0W309|Chaperonin_Hsp60_(GroEL-like)|OS=Methanocella_arvoryzae_(strain_DSM_22066_/_NBRC_105507_/_MRE50)
122,5,A0A287WAH4|Uncharacterized_protein|OS=Hordeum_vulgare_subsp._vulgare_(Domesticated_barley)
123,5,J9IUV2|T-complex_protein_1_subunit_gamma|OS=Oxytricha_trifallax
124,5,A0A1J4MH96|T-complex_protein_1_subunit_eta|OS=Cryptosporidium_ubiquitum
125,5,A0A453QI29|Uncharacterized_protein|OS=Aegilops_tauschii_subsp._strangulata_(Goatgrass)
126,5,D8R2L9|Uncharacterized_protein|OS=Selaginella_moellendorffii_(Spikemoss)
127,5,"L1JQQ0|Cytosolic_chaperonin_protein,_alpha_subunit|OS=Guillardia_theta_(strain_CCMP2712)_(Cryptophyte)"
128,5,M4YMY1|Thermosome_subunit|OS=Thermoplasmatales_archaeon_(strain_BRNA1)
129,5,A0A1R2C672|T-complex_protein_1_subunit_delta|OS=Stentor_coeruleus
130,5,A0A133UHQ6|Thermosome_subunit|OS=candidate_division_MSBL1_archaeon_SCGC-AAA259E19
131,5,D8ST73|Uncharacterized_protein|OS=Selaginella_moellendorffii_(Spikemoss)
132,5,A0A2R6W4C8|T-complex_protein_1_subunit_eta|OS=Marchantia_polymorpha_(Liverwort)_(Marchantia_aquatica)
133,5,D8LQJ7|Uncharacterized_protein|OS=Ectocarpus_siliculosus_(Brown_alga)_(Conferva_siliculosa)
134,5,A0A2R6XLQ0|T-complex_protein_1_subunit_gamma|OS=Marchantia_polymorpha_(Liverwort)_(Marchantia_aquatica)
135,5,Q5CQP1|T-complex_protein_1_subunit_eta|OS=Cryptosporidium_parvum_(strain_Iowa_II)
136,5,A0A2P4Z0N5|T-complex_protein_1_subunit_eta|OS=Cryptosporidium_meleagridis
137,5,F4BUS8|Thermosome_subunit_gamma|OS=Methanothrix_soehngenii_(strain_ATCC_5969_/_DSM_3671_/_JCM_10134_/_NBRC_103675_/_OCM_69_/_GP-6)_(Methanosaeta_concilii)
138,5,F0ZST0|Uncharacterized_protein|OS=Dictyostelium_purpureum_(Slime_mold)
139,5,A0A2A9MKI8|T-complex_protein_1_subunit_gamma|OS=Besnoitia_besnoiti
140,5,A9VB45|T-complex_protein_1_subunit_gamma|OS=Monosiga_brevicollis_(Choanoflagellate)
141,5,F5AMM5|T-complex_protein_1_subunit_gamma|OS=Stylonychia_lemnae_(Ciliate)
142,5,A0A086LR74|T-complex_protein_1_subunit_gamma|OS=Toxoplasma_gondii_RUB
143,5,A0A086JND9|T-complex_protein_1_subunit_gamma|OS=Toxoplasma_gondii_p89
144,5,A0A086K1F4|T-complex_protein_1_subunit_gamma|OS=Toxoplasma_gondii_GAB2-2007-GAL-DOM2
145,5,A0A2T6IJT4|T-complex_protein_1_subunit_gamma|OS=Toxoplasma_gondii_TgCATBr9
146,5,A0A125YIY0|T-complex_protein_1_subunit_gamma|OS=Toxoplasma_gondii_(strain_ATCC_50853_/_GT1)
147,5,A0A086PJD3|T-complex_protein_1_subunit_gamma|OS=Toxoplasma_gondii_VAND
148,5,A0A086Q4N2|T-complex_protein_1_subunit_gamma|OS=Toxoplasma_gondii_MAS
149,5,B9Q045|T-complex_protein_1_subunit_gamma|OS=Toxoplasma_gondii_(strain_ATCC_50861_/_VEG)
150,5,A0A425I2W1|T-complex_protein_1_subunit_gamma|OS=Toxoplasma_gondii_CAST
151,5,A0A086JXF6|T-complex_protein_1_subunit_gamma|OS=Toxoplasma_gondii_FOU
152,5,A0A2G8Y556|T-complex_protein_1_subunit_gamma|OS=Toxoplasma_gondii_COUG
153,5,"B0EMK1|T-complex_protein_1_subunit_epsilon,_putative|OS=Entamoeba_dispar_(strain_ATCC_PRA-260_/_SAW760)"
154,5,A0A1E7ET20|T-complex_protein_1_subunit_gamma|OS=Fragilariopsis_cylindrus_CCMP1102
155,5,"A0A0A1UFI0|T-complex_protein_1_subunit_epsilon,_putative|OS=Entamoeba_invadens_IP1"
156,5,S8GDS3|T-complex_protein_1_subunit_gamma|OS=Toxoplasma_gondii_(strain_ATCC_50611_/_Me49)
157,5,A0A151HAA6|T-complex_protein_1_subunit_gamma|OS=Toxoplasma_gondii_TgCatPRC2
158,5,A0A139Y076|T-complex_protein_1_subunit_gamma|OS=Toxoplasma_gondii_ARI
159,5,"N9UXJ9|Chaperonin_containing_TCP-1_epsilon_subunit,_putative|OS=Entamoeba_histolytica_HM-1:IMSS-A"
160,5,"M3V046|T-complex_protein_1,_epsilon_subunit,_putative|OS=Entamoeba_histolytica_HM-1:IMSS-B"
161,5,"M2RJH7|Chaperonin-containing_TCP1_epsilon_subunit,_putative|OS=Entamoeba_histolytica_KU27"
162,5,"K2H2W8|T-complex_protein_1,_epsilon_subunit_protein|OS=Entamoeba_nuttalli_(strain_P19)_(Amoeba)"
163,5,A0A5K1TUI0|Chaperonin_containing_tcp_1_epsilon_subunit_putative|OS=Entamoeba_histolytica
164,5,"C4LW96|Chaperonin_containing_TCP-1_epsilon_subunit,_putative|OS=Entamoeba_histolytica"
165,5,M7WNM5|Chaperonin_containing_TCP-1_epsilon_subunit|OS=Entamoeba_histolytica_HM-3:IMSS
166,5,A0A2C6L843|T-complex_protein_1_subunit_gamma|OS=Cystoisospora_suis
167,5,G7WLE6|Thermosome_subunit_gamma|OS=Methanosaeta_harundinacea_(strain_6Ac)
168,5,"A8IIP9|T-complex_protein_1,_alpha_subunit|OS=Chlamydomonas_reinhardtii_(Chlamydomonas_smithii)"
169,5,A0A656YWG4|Thermosome_subunit|OS=candidate_division_MSBL1_archaeon_SCGC-AAA259J03
170,5,A0A3L6L2W8|T-complex_protein_1_subunit_gamma|OS=Trypanosoma_brucei_equiperdum
171,5,A0A133UFP0|Thermosome_subunit|OS=candidate_division_MSBL1_archaeon_SCGC-AAA259E19
172,5,F0YE83|T-complex_protein_1_subunit_gamma|OS=Aureococcus_anophagefferens_(Harmful_bloom_alga)
173,5,M0RSR3|Uncharacterized_protein|OS=Musa_acuminata_subsp._malaccensis_(Wild_banana)_(Musa_malaccensis)
174,5,K2H3A1|T-complex_protein_1_subunit_gamma|OS=Entamoeba_nuttalli_(strain_P19)_(Amoeba)
175,5,A0A1R2BYZ4|T-complex_protein_1_subunit_delta|OS=Stentor_coeruleus
176,5,Q57YZ8|T-complex_protein_1_subunit_gamma|OS=Trypanosoma_brucei_brucei_(strain_927/4_GUTat10.1)
177,5,A0A2H6K8V5|T-complex_protein_1_subunit_gamma|OS=Babesia_ovata
178,5,B0EAU4|T-complex_protein_1_subunit_gamma|OS=Entamoeba_dispar_(strain_ATCC_PRA-260_/_SAW760)
179,5,M2Q9R0|T-complex_protein_1_subunit_gamma|OS=Entamoeba_histolytica_KU27
180,5,M3UT98|T-complex_protein_1_subunit_gamma|OS=Entamoeba_histolytica_HM-1:IMSS-B
181,5,N9UXF5|T-complex_protein_1_subunit_gamma|OS=Entamoeba_histolytica_HM-1:IMSS-A
182,5,A0A5K1UTA3|T-complex_protein_1_subunit_gamma|OS=Entamoeba_histolytica
183,5,M7VT13|T-complex_protein_1_subunit_gamma|OS=Entamoeba_histolytica_HM-3:IMSS
184,5,A0A0E0E2N5|T-complex_protein_1_subunit_gamma|OS=Oryza_meridionalis
185,5,R7Q4R4|T-complex_protein_1_subunit_gamma|OS=Chondrus_crispus_(Carrageen_Irish_moss)_(Polymorpha_crispa)
186,5,E9BGG0|T-complex_protein_1_subunit_gamma|OS=Leishmania_donovani_(strain_BPK282A1)
187,5,I7LXG7|T-complex_protein_1_subunit_gamma|OS=Tetrahymena_thermophila_(strain_SB210)
188,5,A0A5K1TWM1|T-complex_protein_1_subunit_gamma|OS=Leishmania_infantum
189,5,F4QC57|T-complex_protein_1_subunit_delta|OS=Cavenderia_fasciculata_(strain_SH3)_(Slime_mold)_(Dictyostelium_fasciculatum)
190,5,X2C4Y4|T-complex_protein_1_subunit_gamma|OS=Leptomonas_pyrrhocoris
191,5,A4RUJ1|Uncharacterized_protein|OS=Ostreococcus_lucimarinus_(strain_CCE9901)
192,5,A0A088SAB5|T-complex_protein_1_subunit_gamma|OS=Leishmania_panamensis
193,5,Q4QB32|T-complex_protein_1_subunit_gamma|OS=Leishmania_major
194,5,S9VFJ4|T-complex_protein_1_subunit_gamma|OS=Angomonas_deanei
195,5,A0A0L0DSM9|T-complex_protein_1_subunit_alpha|OS=Thecamonas_trahens_ATCC_50062
